distortion_name,model_name,orig_label,orig_conf,dist_label,dist_conf,top1_match,confidence_delta,class_changed,param_quality
Сжатие JPEG,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 674,0.4519626796245575,False,0.298086553812027,True,5
Сжатие JPEG,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 674,0.4519626796245575,False,0.298086553812027,True,5
Сжатие JPEG,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 674,0.4519626796245575,False,0.298086553812027,True,5
Сжатие JPEG,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 674,0.4519626796245575,False,0.298086553812027,True,5
Сжатие JPEG,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 674,0.4519626796245575,False,0.298086553812027,True,5
Сжатие JPEG,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 674,0.4519626796245575,False,0.298086553812027,True,5
Сжатие JPEG,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 674,0.4519626796245575,False,0.298086553812027,True,5
Сжатие JPEG,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 674,0.4519626796245575,False,0.298086553812027,True,5
Сжатие JPEG,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 674,0.4519626796245575,False,0.298086553812027,True,5
Сжатие JPEG,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 674,0.4519626796245575,False,0.298086553812027,True,5
Сжатие JPEG,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.13208186626434326,True,-0.021794259548187256,False,6
Сжатие JPEG,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.13208186626434326,True,-0.021794259548187256,False,6
Сжатие JPEG,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.13208186626434326,True,-0.021794259548187256,False,6
Сжатие JPEG,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.13208186626434326,True,-0.021794259548187256,False,6
Сжатие JPEG,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.13208186626434326,True,-0.021794259548187256,False,6
