distortion_name,model_name,orig_label,orig_conf,dist_label,dist_conf,top1_match,confidence_delta,class_changed,param_brightness,param_contrast
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.5824424624443054,True,-0.14409583806991577,False,-0.35,0.15000000000000002
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.5675751566886902,True,-0.158963143825531,False,-0.35,0.20000000000000007
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.5331989526748657,True,-0.19333934783935547,False,-0.35,0.25
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.4943167567253113,True,-0.2322215437889099,False,-0.35,0.30000000000000004
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.46549463272094727,True,-0.2610436677932739,False,-0.35,0.3500000000000001
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.47164785861968994,True,-0.25489044189453125,False,-0.35,0.4
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.4424421787261963,True,-0.2840961217880249,False,-0.35,0.45000000000000007
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.4231189787387848,True,-0.3034193217754364,False,-0.35,0.5
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 892,0.12723197042942047,False,-0.5993063300848007,True,-0.3,-0.5
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 619,0.08763859421014786,False,-0.6388997063040733,True,-0.3,-0.45
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 619,0.06858906894922256,False,-0.6579492315649986,True,-0.3,-0.4
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.15801480412483215,True,-0.568523496389389,False,-0.3,-0.35
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.38749954104423523,True,-0.33903875946998596,False,-0.3,-0.3
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.5877712368965149,True,-0.1387670636177063,False,-0.3,-0.25
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.6286876797676086,True,-0.09785062074661255,False,-0.3,-0.19999999999999996
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.6491444706916809,True,-0.07739382982254028,False,-0.3,-0.14999999999999997
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.6116034984588623,True,-0.11493480205535889,False,-0.3,-0.09999999999999998
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.6110071539878845,True,-0.11553114652633667,False,-0.3,-0.04999999999999999
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.589273989200592,True,-0.13726431131362915,False,-0.3,0.0
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.5600484609603882,True,-0.166489839553833,False,-0.3,0.050000000000000044
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.5287677049636841,True,-0.1977705955505371,False,-0.3,0.10000000000000009
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.50462406873703,True,-0.22191423177719116,False,-0.3,0.15000000000000002
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.48808753490448,True,-0.2384507656097412,False,-0.3,0.20000000000000007
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.4659680128097534,True,-0.2605702877044678,False,-0.3,0.25
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.47048065066337585,True,-0.25605764985084534,False,-0.3,0.30000000000000004
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.455837219953537,True,-0.2707010805606842,False,-0.3,0.3500000000000001
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.45942455530166626,True,-0.26711374521255493,False,-0.3,0.4
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.4284813702106476,True,-0.2980569303035736,False,-0.3,0.45000000000000007
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.382046103477478,True,-0.34449219703674316,False,-0.3,0.5
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 619,0.08088623732328415,False,-0.645652063190937,True,-0.25,-0.5
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.12999080121517181,True,-0.5965474992990494,False,-0.25,-0.45
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.38547754287719727,True,-0.3410607576370239,False,-0.25,-0.4
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.6019366979598999,True,-0.12460160255432129,False,-0.25,-0.35
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.6560115218162537,True,-0.07052677869796753,False,-0.25,-0.3
