distortion_name,model_name,orig_label,orig_conf,dist_label,dist_conf,top1_match,confidence_delta,class_changed,param_quality
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.08651679009199142,False,-0.5615740492939949,True,5
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.08651679009199142,False,-0.5615740492939949,True,5
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.08651679009199142,False,-0.5615740492939949,True,5
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.08651679009199142,False,-0.5615740492939949,True,5
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.08651679009199142,False,-0.5615740492939949,True,5
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.08651679009199142,False,-0.5615740492939949,True,5
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.08651679009199142,False,-0.5615740492939949,True,5
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.08651679009199142,False,-0.5615740492939949,True,5
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.08651679009199142,False,-0.5615740492939949,True,5
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.08651679009199142,False,-0.5615740492939949,True,5
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 478,0.16270571947097778,False,-0.48538511991500854,True,6
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2650150656700134,False,-0.3830757737159729,True,7
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2650150656700134,False,-0.3830757737159729,True,7
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2650150656700134,False,-0.3830757737159729,True,7
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2650150656700134,False,-0.3830757737159729,True,7
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2650150656700134,False,-0.3830757737159729,True,7
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2650150656700134,False,-0.3830757737159729,True,7
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2650150656700134,False,-0.3830757737159729,True,7
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2650150656700134,False,-0.3830757737159729,True,7
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2650150656700134,False,-0.3830757737159729,True,7
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2650150656700134,False,-0.3830757737159729,True,7
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2650150656700134,False,-0.3830757737159729,True,7
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2650150656700134,False,-0.3830757737159729,True,7
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2650150656700134,False,-0.3830757737159729,True,7
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2650150656700134,False,-0.3830757737159729,True,7
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2650150656700134,False,-0.3830757737159729,True,7
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2650150656700134,False,-0.3830757737159729,True,7
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2650150656700134,False,-0.3830757737159729,True,7
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2650150656700134,False,-0.3830757737159729,True,7
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2650150656700134,False,-0.3830757737159729,True,7
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.08998928219079971,True,-0.5581015571951866,False,8
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.2233109027147293,True,-0.424779936671257,False,9
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.2233109027147293,True,-0.424779936671257,False,9
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.2233109027147293,True,-0.424779936671257,False,9
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.2233109027147293,True,-0.424779936671257,False,9
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.2233109027147293,True,-0.424779936671257,False,9
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.2233109027147293,True,-0.424779936671257,False,9
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.2233109027147293,True,-0.424779936671257,False,9
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.2233109027147293,True,-0.424779936671257,False,9
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.2233109027147293,True,-0.424779936671257,False,9
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.2233109027147293,True,-0.424779936671257,False,9
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.2233109027147293,True,-0.424779936671257,False,9
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.2233109027147293,True,-0.424779936671257,False,9
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.2233109027147293,True,-0.424779936671257,False,9
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.2233109027147293,True,-0.424779936671257,False,9
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.2233109027147293,True,-0.424779936671257,False,9
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.2233109027147293,True,-0.424779936671257,False,9
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.2233109027147293,True,-0.424779936671257,False,9
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.2233109027147293,True,-0.424779936671257,False,9
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.2233109027147293,True,-0.424779936671257,False,9
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.24057839810848236,True,-0.40751244127750397,False,10
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.24057839810848236,True,-0.40751244127750397,False,10
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.24057839810848236,True,-0.40751244127750397,False,10
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.24057839810848236,True,-0.40751244127750397,False,10
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.24057839810848236,True,-0.40751244127750397,False,10
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.24057839810848236,True,-0.40751244127750397,False,10
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.24057839810848236,True,-0.40751244127750397,False,10
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.24057839810848236,True,-0.40751244127750397,False,10
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.24057839810848236,True,-0.40751244127750397,False,10
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.24057839810848236,True,-0.40751244127750397,False,10
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.24057839810848236,True,-0.40751244127750397,False,10
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.24057839810848236,True,-0.40751244127750397,False,10
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.24057839810848236,True,-0.40751244127750397,False,10
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.24057839810848236,True,-0.40751244127750397,False,10
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.24057839810848236,True,-0.40751244127750397,False,10
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.24057839810848236,True,-0.40751244127750397,False,10
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.24057839810848236,True,-0.40751244127750397,False,10
Сжатие JPEG,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.24057839810848236,True,-0.40751244127750397,False,10
