distortion_name,model_name,orig_label,orig_conf,dist_label,dist_conf,top1_match,confidence_delta,class_changed,param_brightness,param_contrast
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 644,0.09356307983398438,False,-0.554527759552002,True,-0.5,-0.5
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 644,0.09638278931379318,False,-0.5517080500721931,True,-0.5,-0.45
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 818,0.08629495650529861,False,-0.5617958828806877,True,-0.5,-0.4
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 854,0.12686069309711456,False,-0.5212301462888718,True,-0.5,-0.35
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 854,0.1897871196269989,False,-0.4583037197589874,True,-0.5,-0.3
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 905,0.28494417667388916,False,-0.36314666271209717,True,-0.5,-0.25
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 905,0.24197697639465332,False,-0.406113862991333,True,-0.5,-0.19999999999999996
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 905,0.21431145071983337,False,-0.43377938866615295,True,-0.5,-0.14999999999999997
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 905,0.1973658949136734,False,-0.4507249444723129,True,-0.5,-0.09999999999999998
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 905,0.15708628296852112,False,-0.4910045564174652,True,-0.5,-0.04999999999999999
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.11928143352270126,False,-0.5288094058632851,True,-0.5,0.0
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.2173064947128296,False,-0.43078434467315674,True,-0.5,0.050000000000000044
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.3691122829914093,False,-0.278978556394577,True,-0.5,0.10000000000000009
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.48937398195266724,False,-0.1587168574333191,True,-0.5,0.15000000000000002
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.4314442276954651,False,-0.21664661169052124,True,-0.5,0.20000000000000007
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.32501474022865295,False,-0.3230760991573334,True,-0.5,0.25
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.4086917042732239,True,-0.23939913511276245,False,-0.5,0.30000000000000004
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.45729032158851624,True,-0.1908005177974701,False,-0.5,0.3500000000000001
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.4746635854244232,True,-0.1734272539615631,False,-0.5,0.4
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.4756961762905121,True,-0.17239466309547424,False,-0.5,0.45000000000000007
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.452226847410202,True,-0.1958639919757843,False,-0.5,0.5
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 644,0.09734559804201126,False,-0.5507452413439751,True,-0.45,-0.5
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 818,0.08767679333686829,False,-0.560414046049118,True,-0.45,-0.45
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 854,0.15442326664924622,False,-0.4936675727367401,True,-0.45,-0.4
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 905,0.14901404082775116,False,-0.49907679855823517,True,-0.45,-0.35
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 905,0.27325737476348877,False,-0.37483346462249756,True,-0.45,-0.3
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 905,0.23034772276878357,False,-0.41774311661720276,True,-0.45,-0.25
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 905,0.21748872101306915,False,-0.4306021183729172,True,-0.45,-0.19999999999999996
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 905,0.1791573017835617,False,-0.4689335376024246,True,-0.45,-0.14999999999999997
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 905,0.13156753778457642,False,-0.5165233016014099,True,-0.45,-0.09999999999999998
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.15036985278129578,False,-0.49772098660469055,True,-0.45,-0.04999999999999999
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.314495712518692,False,-0.3335951268672943,True,-0.45,0.0
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.3888135254383087,False,-0.2592773139476776,True,-0.45,0.050000000000000044
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 223,0.35925331711769104,False,-0.2888375222682953,True,-0.45,0.10000000000000009
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.3823152780532837,True,-0.26577556133270264,False,-0.45,0.15000000000000002
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.45415037870407104,True,-0.19394046068191528,False,-0.45,0.20000000000000007
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.490540474653244,True,-0.1575503647327423,False,-0.45,0.25
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.49669334292411804,True,-0.1513974964618683,False,-0.45,0.30000000000000004
Яркость и контраст,ResNet-18 ImageNet,Class 285,0.6480908393859863,Class 285,0.5080901980400085,True,-0.14000064134597778,False,-0.45,0.3500000000000001
