distortion_name,model_name,orig_label,orig_conf,dist_label,dist_conf,top1_match,confidence_delta,class_changed,param_quality
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.2659081518650055,True,-0.10903799533843994,False,5
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.2659081518650055,True,-0.10903799533843994,False,5
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.2659081518650055,True,-0.10903799533843994,False,5
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.2659081518650055,True,-0.10903799533843994,False,5
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.2659081518650055,True,-0.10903799533843994,False,5
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.2659081518650055,True,-0.10903799533843994,False,5
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.2659081518650055,True,-0.10903799533843994,False,5
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.2659081518650055,True,-0.10903799533843994,False,5
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.2659081518650055,True,-0.10903799533843994,False,5
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.2659081518650055,True,-0.10903799533843994,False,5
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.38613876700401306,True,0.011192619800567627,False,6
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.38613876700401306,True,0.011192619800567627,False,6
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.38613876700401306,True,0.011192619800567627,False,6
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.38613876700401306,True,0.011192619800567627,False,6
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.38613876700401306,True,0.011192619800567627,False,6
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.38613876700401306,True,0.011192619800567627,False,6
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.38613876700401306,True,0.011192619800567627,False,6
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.38613876700401306,True,0.011192619800567627,False,6
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.38613876700401306,True,0.011192619800567627,False,6
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.38613876700401306,True,0.011192619800567627,False,6
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.38613876700401306,True,0.011192619800567627,False,6
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.38613876700401306,True,0.011192619800567627,False,6
Сжатие JPEG,ResNet-50 ImageNet,Class 285,0.37494614720344543,Class 285,0.38613876700401306,True,0.011192619800567627,False,6
